user_id,friend_id,is_friend,common_friends_count,demographics_sex_user,demographics_age_user,demographics_city_user,education_career_education_university_user,education_career_education_faculty_user,demographics_sex_friend,demographics_age_friend,demographics_city_friend,education_career_education_university_friend,education_career_education_faculty_friend
246872239,342243498,True,4,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
246872239,359178717,True,14,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
246872239,435357753,True,0,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
246872239,441397508,True,0,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,женский,22.0,Москва,Неизвестно,Неизвестно
246872239,602757527,True,1,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,26.0,Москва,Неизвестно,Неизвестно
246872239,662741463,True,12,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
346144945,144881881,True,0,мужской,20.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Качалино,Неизвестно,Неизвестно
346144945,154151541,True,1,мужской,20.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
185888968,154151541,True,7,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
185888968,238444902,True,3,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
185888968,241984007,True,4,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,56.0,Москва,Неизвестно,Неизвестно
185888968,273596951,True,6,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно
185888968,337418663,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Санкт-Петербург,РТУ МИРЭА,Институт информационных технологий
185888968,342243498,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
185888968,372566434,True,4,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
185888968,505204903,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
184572109,87224583,True,2,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
184572109,91478379,True,1,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Paris,Неизвестно,Неизвестно
184572109,143677868,True,1,женский,22.0,Москва,Неизвестно,Неизвестно,женский,24.0,Москва,Неизвестно,Неизвестно
184572109,154151541,True,5,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
184572109,255552012,True,2,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,"Президентская академия (РАНХиГС, бывш. АНХ)",Неизвестно
481253563,232437875,True,4,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,21.0,Москва,Неизвестно,Неизвестно
481253563,258814756,True,8,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
481253563,294222328,True,0,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Бердск,Неизвестно,Неизвестно
481253563,325462157,True,2,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
481253563,337236344,True,2,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
481253563,338121069,True,2,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
481253563,357593443,True,1,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Fukuoka,Неизвестно,Неизвестно
481253563,365320601,True,2,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,женский,22.0,Москва,МИРЭА (до 2015),Факультет информационных технологий
481253563,439146588,True,4,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
457226450,143677868,True,1,женский,22.0,Москва,Неизвестно,Неизвестно,женский,24.0,Москва,Неизвестно,Неизвестно
457226450,154151541,True,4,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
457226450,395426263,True,1,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
457226450,466579963,True,1,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
254249175,154151541,True,7,мужской,21.0,Пенза,РТУ МИРЭА,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
254249175,283576464,True,0,мужской,21.0,Пенза,РТУ МИРЭА,Неизвестно,женский,22.0,Симферополь,Неизвестно,Неизвестно
254249175,283922767,True,0,мужской,21.0,Пенза,РТУ МИРЭА,Неизвестно,мужской,21.0,Москва,Неизвестно,Неизвестно
254249175,350840991,True,7,мужской,21.0,Пенза,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
254249175,394100799,True,6,мужской,21.0,Пенза,РТУ МИРЭА,Неизвестно,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий
254249175,419168599,True,6,мужской,21.0,Пенза,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
254249175,432814093,True,7,мужской,21.0,Пенза,РТУ МИРЭА,Неизвестно,мужской,22.0,Кизнер (поселок),Неизвестно,Неизвестно
254249175,548550935,True,7,мужской,21.0,Пенза,РТУ МИРЭА,Неизвестно,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий
154110170,154151541,True,3,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
154110170,175100020,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
154110170,246872239,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
154110170,395645310,True,1,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
426371293,154151541,True,1,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
426371293,192393433,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,26.0,Пенза,Неизвестно,Неизвестно
225632479,99138057,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,40.0,Москва,МГУПИ,Институт высоких технологий
225632479,154151541,True,6,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
225632479,163823935,True,5,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий
225632479,210813066,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно
225632479,381065555,True,1,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно
225632479,441397508,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
225632479,662741463,True,4,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
433897698,154151541,True,0,мужской,23.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
506144993,154151541,True,0,мужской,18.0,Барнаул,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
387516654,154151541,True,0,мужской,20.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
171888881,69110189,True,6,мужской,23.0,Одинцово,Неизвестно,Неизвестно,женский,25.0,Москва,РТУ МИРЭА,Неизвестно
171888881,99138057,True,3,мужской,23.0,Одинцово,Неизвестно,Неизвестно,мужской,40.0,Москва,МГУПИ,Институт высоких технологий
171888881,154151541,True,8,мужской,23.0,Одинцово,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
171888881,203874757,True,0,мужской,23.0,Одинцово,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
171888881,238444902,True,1,мужской,23.0,Одинцово,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
171888881,286877958,True,3,мужской,23.0,Одинцово,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
171888881,342243498,True,2,мужской,23.0,Одинцово,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
171888881,410472515,True,6,мужской,23.0,Одинцово,Неизвестно,Неизвестно,мужской,22.0,Королёв,РТУ МИРЭА,Неизвестно
171888881,662741463,True,5,мужской,23.0,Одинцово,Неизвестно,Неизвестно,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
281641201,154151541,True,1,мужской,25.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Химки,Неизвестно,Неизвестно
281641201,246872239,True,1,мужской,25.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
818872577,292134122,True,0,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
286877958,20341211,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
286877958,69110189,True,11,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,25.0,Москва,РТУ МИРЭА,Неизвестно
286877958,112120311,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
286877958,154151541,True,13,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
286877958,158445696,True,11,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
286877958,163823935,True,9,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий
286877958,171888881,True,3,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,23.0,Одинцово,Неизвестно,Неизвестно
286877958,174111046,True,12,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
286877958,246872239,True,9,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
286877958,275267938,True,5,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Таганрог,Неизвестно,Неизвестно
286877958,359178717,True,11,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
286877958,410472515,True,9,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Королёв,РТУ МИРЭА,Неизвестно
286877958,425382019,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
286877958,441397508,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
450496772,154151541,True,0,мужской,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
87224583,37650604,True,1,мужской,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
87224583,146511992,True,2,мужской,22.0,Химки,Неизвестно,Неизвестно,женский,22.0,Москва,МГИМО МИД России,Неизвестно
87224583,154151541,True,7,мужской,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
87224583,184572109,True,2,мужской,22.0,Химки,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
87224583,342258015,True,0,мужской,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
87224583,466579963,True,1,мужской,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
174135567,154151541,True,2,мужской,23.0,Ōfunato,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
174135567,466579963,True,2,мужской,23.0,Ōfunato,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
174135567,474388963,True,2,мужской,23.0,Ōfunato,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
612204821,20341211,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
612204821,69110189,True,9,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,25.0,Москва,РТУ МИРЭА,Неизвестно
612204821,99138057,True,5,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,40.0,Москва,МГУПИ,Институт высоких технологий
612204821,154151541,True,9,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
612204821,158445696,True,6,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
612204821,203874757,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
612204821,359178717,True,9,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
612204821,410472515,True,9,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Королёв,РТУ МИРЭА,Неизвестно
612204821,425382019,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
612204821,662741463,True,6,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
548550935,154151541,True,10,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Химки,Неизвестно,Неизвестно
548550935,191557938,True,0,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Одинцово,Неизвестно,Неизвестно
548550935,254249175,True,7,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,21.0,Пенза,РТУ МИРЭА,Неизвестно
548550935,283576464,True,0,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,женский,22.0,Симферополь,Неизвестно,Неизвестно
548550935,283922767,True,0,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,21.0,Москва,Неизвестно,Неизвестно
548550935,350840991,True,9,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
548550935,394100799,True,8,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий
548550935,419168599,True,8,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
548550935,432814093,True,9,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Кизнер (поселок),Неизвестно,Неизвестно
548550935,611694763,True,7,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,21.0,Москва,Неизвестно,Неизвестно
548550935,662741463,True,1,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
327733536,50391059,True,3,женский,21.0,Москва,Неизвестно,Неизвестно,мужской,72.0,Москва,МГУ,Философский
327733536,154151541,True,3,женский,21.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
327733536,230631594,True,2,женский,21.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
327733536,465363318,True,2,женский,21.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
432150818,154151541,True,3,мужской,22.0,Москва,МГТУ им. Н. Э. Баумана (бывш. МВТУ),Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
432150818,276082772,True,2,мужской,22.0,Москва,МГТУ им. Н. Э. Баумана (бывш. МВТУ),Неизвестно,мужской,22.0,Москва,РЭУ им. Г. В. Плеханова,Факультет бизнеса «Капитаны»
432150818,276400143,True,0,мужской,22.0,Москва,МГТУ им. Н. Э. Баумана (бывш. МВТУ),Неизвестно,мужской,21.0,Москва,Неизвестно,Неизвестно
178325795,154151541,True,5,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
178325795,337418663,True,2,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Санкт-Петербург,РТУ МИРЭА,Институт информационных технологий
178325795,342243498,True,1,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
178325795,368048152,True,1,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
178325795,491446601,True,0,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,24.0,Москва,Неизвестно,Неизвестно
178325795,602757527,True,1,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,26.0,Москва,Неизвестно,Неизвестно
176943398,292134122,True,1,мужской,22.0,Бронницы,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
176943398,322986299,True,1,мужской,22.0,Бронницы,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
49113389,154151541,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
221280561,4561245,True,2,женский,22.0,Химки,Неизвестно,Неизвестно,женский,22.0,Химки,Неизвестно,Неизвестно
221280561,146511992,True,4,женский,22.0,Химки,Неизвестно,Неизвестно,женский,22.0,Москва,МГИМО МИД России,Неизвестно
221280561,154151541,True,8,женский,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
221280561,209508780,True,4,женский,22.0,Химки,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
221280561,221684247,True,4,женский,22.0,Химки,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
221280561,342258015,True,0,женский,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
221280561,466579963,True,2,женский,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
221280561,596357542,True,3,женский,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Минск,Неизвестно,Неизвестно
322986299,176943398,True,1,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Бронницы,Неизвестно,Неизвестно
322986299,292134122,True,1,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
130746686,220291482,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
130746686,258814756,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
130746686,338121069,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
227234115,50391059,True,4,мужской,22.0,Москва,МГТУ им. Н. Э. Баумана (бывш. МВТУ),Неизвестно,мужской,72.0,Москва,МГУ,Философский
227234115,154151541,True,5,мужской,22.0,Москва,МГТУ им. Н. Э. Баумана (бывш. МВТУ),Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
227234115,230631594,True,4,мужской,22.0,Москва,МГТУ им. Н. Э. Баумана (бывш. МВТУ),Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
227234115,272517123,True,2,мужской,22.0,Москва,МГТУ им. Н. Э. Баумана (бывш. МВТУ),Неизвестно,женский,23.0,Химки,РХТУ им. Д. И. Менделеева,Неизвестно
227234115,363088358,True,3,мужской,22.0,Москва,МГТУ им. Н. Э. Баумана (бывш. МВТУ),Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
227234115,387143718,True,2,мужской,22.0,Москва,МГТУ им. Н. Э. Баумана (бывш. МВТУ),Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
174111046,20341211,True,0,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
174111046,69110189,True,13,женский,22.0,Москва,Неизвестно,Неизвестно,женский,25.0,Москва,РТУ МИРЭА,Неизвестно
174111046,99138057,True,9,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,40.0,Москва,МГУПИ,Институт высоких технологий
174111046,112120311,True,11,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
174111046,154151541,True,17,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
174111046,158445696,True,11,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
174111046,163823935,True,13,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий
174111046,175100020,True,6,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
174111046,203874757,True,0,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
174111046,246872239,True,13,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
174111046,265111970,True,3,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
174111046,275267938,True,6,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Таганрог,Неизвестно,Неизвестно
174111046,286877958,True,12,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
174111046,359178717,True,16,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
174111046,410472515,True,11,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Королёв,РТУ МИРЭА,Неизвестно
174111046,425382019,True,10,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
174111046,441397508,True,0,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
174111046,662741463,True,11,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
177512785,154151541,True,2,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
177512785,337418663,True,2,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Санкт-Петербург,РТУ МИРЭА,Институт информационных технологий
177512785,662741463,True,2,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
163823935,20341211,True,0,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
163823935,99138057,True,8,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,40.0,Москва,МГУПИ,Институт высоких технологий
163823935,112120311,True,10,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
163823935,154151541,True,18,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Химки,Неизвестно,Неизвестно
163823935,158445696,True,9,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
163823935,174111046,True,13,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,женский,22.0,Москва,Неизвестно,Неизвестно
163823935,175100020,True,6,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
163823935,203874757,True,0,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
163823935,210813066,True,3,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно
163823935,225632479,True,5,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
163823935,246872239,True,14,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
163823935,269388306,True,5,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
163823935,286877958,True,9,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
163823935,342243498,True,4,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
163823935,359178717,True,15,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
163823935,425382019,True,8,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,женский,22.0,Москва,Неизвестно,Неизвестно
163823935,441397508,True,0,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,женский,22.0,Москва,Неизвестно,Неизвестно
163823935,442167323,True,0,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
163823935,662741463,True,13,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
381065555,154151541,True,1,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
381065555,225632479,True,1,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
419168599,154151541,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
419168599,191557938,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Одинцово,Неизвестно,Неизвестно
419168599,254249175,True,6,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,21.0,Пенза,РТУ МИРЭА,Неизвестно
419168599,283922767,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,21.0,Москва,Неизвестно,Неизвестно
419168599,350840991,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
419168599,394100799,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий
419168599,432814093,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Кизнер (поселок),Неизвестно,Неизвестно
